,Date,Open,High,Low,Close,Volume
0,2003-05-12,28.220111846923828,28.368637084960938,27.62600326538086,28.19889259338379,1415077
1,2003-05-13,28.326200485229492,28.326200485229492,27.816965103149414,27.923057556152344,806678
2,2003-05-14,27.965492248535156,28.708126068115234,27.838184356689453,28.071584701538086,1681142
3,2003-05-15,28.1140193939209,28.474727630615234,27.753311157226562,28.368637084960938,3171872
4,2003-05-16,28.474727630615234,28.83543586730957,28.1140193939209,28.17767333984375,2405711
5,2003-05-19,28.029146194458008,28.220111846923828,27.05311393737793,27.159204483032227,5377938
6,2003-05-20,27.265295028686523,27.54113006591797,26.671186447143555,27.39260482788086,1731099
7,2003-05-21,26.79849624633789,26.88336753845215,26.098297119140625,26.756059646606445,2930329
8,2003-05-22,26.756059646606445,27.11676788330078,26.565095901489258,26.840932846069336,1873916
9,2003-05-23,27.010677337646484,27.222858428955078,26.39535140991211,26.73484230041504,1106973
10,2003-05-26,26.607532501220703,26.947023391723633,26.54387855529785,26.64996910095215,1726476
11,2003-05-27,26.586315155029297,27.010677337646484,25.864898681640625,26.840932846069336,2540662
12,2003-05-28,27.03189468383789,27.435039520263672,26.96824073791504,27.37138557434082,11649660
13,2003-05-29,27.180421829223633,27.880619049072266,27.11676788330078,27.435039520263672,892180
14,2003-05-30,27.265295028686523,27.795747756958008,26.96824073791504,27.54113006591797,1543510
15,2003-06-02,27.732093811035156,28.0079288482666,27.095550537109375,27.986711502075195,2953243
16,2003-06-03,27.68965721130371,28.28376579284668,27.604785919189453,28.28376579284668,1425351
17,2003-06-04,28.411073684692383,28.411073684692383,27.710874557495117,28.220111846923828,1935217
18,2003-06-05,28.411073684692383,28.453510284423828,27.54113006591797,28.1140193939209,1592628
19,2003-06-06,27.986711502075195,28.28376579284668,27.732093811035156,27.838184356689453,2947691
20,2003-06-09,27.795747756958008,27.923057556152344,27.159204483032227,27.413822174072266,2610932
21,2003-06-10,27.328948974609375,27.68965721130371,27.159204483032227,27.222858428955078,2302941
22,2003-06-11,27.498693466186523,27.62600326538086,27.265295028686523,27.519912719726562,2173792
23,2003-06-12,27.519912719726562,27.838184356689453,27.28651237487793,27.37138557434082,2838223
24,2003-06-13,27.28651237487793,27.62600326538086,26.989458084106445,27.328948974609375,1917940
25,2003-06-16,27.159204483032227,27.94427490234375,27.05311393737793,27.880619049072266,1431667
26,2003-06-17,28.19889259338379,28.60203742980957,28.029146194458008,28.241329193115234,2199812
27,2003-06-18,28.26254653930664,28.60203742980957,27.965492248535156,28.432292938232422,1886726
28,2003-06-19,28.432292938232422,28.58081817626953,27.94427490234375,27.94427490234375,2540120
29,2003-06-20,27.62600326538086,28.58081817626953,27.62600326538086,28.474727630615234,2899426
30,2003-06-23,28.34741973876953,28.474727630615234,27.62600326538086,27.7745304107666,1368221
31,2003-06-24,27.753311157226562,28.304983139038086,27.604785919189453,28.220111846923828,3425547
32,2003-06-25,28.26254653930664,28.411073684692383,27.62600326538086,27.94427490234375,2405339
33,2003-06-26,27.68965721130371,28.071584701538086,27.604785919189453,27.647220611572266,1183700
34,2003-06-27,27.816965103149414,27.901838302612305,27.519912719726562,27.583566665649414,1947165
35,2003-06-30,27.604785919189453,28.135238647460938,27.39260482788086,27.39260482788086,2276902
36,2003-07-01,27.37138557434082,27.583566665649414,26.840932846069336,27.095550537109375,2093653
37,2003-07-02,27.28651237487793,27.753311157226562,27.159204483032227,27.35016632080078,846017
38,2003-07-03,27.180421829223633,28.0079288482666,27.180421829223633,27.732093811035156,1549109
39,2003-07-04,27.583566665649414,27.795747756958008,27.413822174072266,27.583566665649414,1592807
40,2003-07-07,27.753311157226562,28.962745666503906,27.68965721130371,28.92030906677246,2614943
41,2003-07-08,28.750564575195312,29.23858070373535,28.750564575195312,29.047618865966797,2004064
42,2003-07-09,28.899091720581055,29.068836212158203,28.389856338500977,28.495946884155273,1455576
43,2003-07-10,28.623254776000977,28.623254776000977,27.753311157226562,27.965492248535156,1750616
44,2003-07-11,27.816965103149414,28.644472122192383,27.816965103149414,28.644472122192383,1034012
45,2003-07-14,28.644472122192383,29.09005355834961,28.453510284423828,28.962745666503906,1233671
46,2003-07-15,28.792999267578125,28.962745666503906,28.135238647460938,28.135238647460938,1515727
47,2003-07-16,28.19889259338379,28.34741973876953,27.519912719726562,27.668439865112305,2291281
48,2003-07-17,27.562349319458008,28.389856338500977,27.519912719726562,28.304983139038086,1890402
49,2003-07-18,28.241329193115234,28.644472122192383,27.965492248535156,27.965492248535156,1403234
50,2003-07-21,28.17767333984375,28.26254653930664,27.477476119995117,27.498693466186523,1289892
51,2003-07-22,27.668439865112305,27.965492248535156,27.477476119995117,27.965492248535156,1221808
52,2003-07-23,27.880619049072266,28.19889259338379,27.816965103149414,27.85940170288086,1529357
53,2003-07-24,27.7745304107666,28.750564575195312,27.668439865112305,28.750564575195312,2205463
54,2003-07-25,28.326200485229492,28.51716423034668,27.94427490234375,27.94427490234375,1466392
55,2003-07-28,28.495946884155273,28.83543586730957,28.34741973876953,28.708126068115234,1314889
56,2003-07-29,28.792999267578125,29.026399612426758,27.795747756958008,28.19889259338379,2249538
57,2003-07-30,28.1140193939209,28.77178192138672,28.029146194458008,28.750564575195312,1345759
58,2003-07-31,28.665691375732422,29.684160232543945,28.432292938232422,29.47197914123535,2138378
59,2003-08-01,29.323453903198242,29.47197914123535,28.368637084960938,28.644472122192383,1735209
60,2003-08-04,28.495946884155273,28.941526412963867,28.071584701538086,28.19889259338379,895465
61,2003-08-05,28.28376579284668,28.962745666503906,28.28376579284668,28.750564575195312,1248960
62,2003-08-06,28.58081817626953,28.623254776000977,27.68965721130371,27.68965721130371,1664213
63,2003-08-07,27.838184356689453,27.986711502075195,27.583566665649414,27.85940170288086,1758435
64,2003-08-08,28.0079288482666,28.389856338500977,27.838184356689453,28.092802047729492,878333
65,2003-08-11,28.135238647460938,28.135238647460938,27.647220611572266,27.965492248535156,1340730
66,2003-08-12,27.85940170288086,28.241329193115234,27.838184356689453,28.19889259338379,1010254
67,2003-08-13,28.34741973876953,28.389856338500977,28.029146194458008,28.1140193939209,1359365
68,2003-08-14,28.220111846923828,28.58081817626953,27.923057556152344,28.538381576538086,1348186
69,2003-08-15,28.58081817626953,28.83543586730957,28.411073684692383,28.644472122192383,1186881
70,2003-08-18,28.729345321655273,28.77178192138672,28.389856338500977,28.644472122192383,816179
71,2003-08-19,28.60203742980957,28.792999267578125,28.28376579284668,28.411073684692383,1136344
72,2003-08-20,28.432292938232422,28.51716423034668,28.050365447998047,28.156455993652344,1419856
73,2003-08-21,28.326200485229492,28.538381576538086,28.092802047729492,28.220111846923828,1196005
74,2003-08-22,28.092802047729492,28.77178192138672,28.071584701538086,28.665691375732422,1889492
75,2003-08-25,28.495946884155273,28.708126068115234,28.326200485229492,28.432292938232422,758181
76,2003-08-26,28.58081817626953,28.729345321655273,27.901838302612305,28.0079288482666,1214621
77,2003-08-27,28.19889259338379,28.19889259338379,27.647220611572266,27.880619049072266,1685549
78,2003-08-28,27.901838302612305,28.326200485229492,27.604785919189453,27.85940170288086,2336011
79,2003-08-29,27.94427490234375,27.94427490234375,27.583566665649414,27.753311157226562,2121822
80,2003-09-01,27.986711502075195,28.453510284423828,27.901838302612305,28.135238647460938,1332219
81,2003-09-02,28.220111846923828,28.432292938232422,27.965492248535156,28.368637084960938,1459549
82,2003-09-03,28.538381576538086,29.11127281188965,28.326200485229492,28.877872467041016,2952767
83,2003-09-04,28.899091720581055,28.962745666503906,28.432292938232422,28.644472122192383,2016087
84,2003-09-05,28.686908721923828,28.877872467041016,28.241329193115234,28.26254653930664,1523508
85,2003-09-08,28.326200485229492,28.60203742980957,28.26254653930664,28.559600830078125,1420775
86,2003-09-09,28.559600830078125,28.623254776000977,28.029146194458008,28.220111846923828,1260375
87,2003-09-10,28.220111846923828,28.220111846923828,27.647220611572266,27.795747756958008,2116129
88,2003-09-11,27.795747756958008,28.050365447998047,27.62600326538086,27.732093811035156,1644504
89,2003-09-12,27.710874557495117,27.880619049072266,27.05311393737793,27.222858428955078,2545964
90,2003-09-15,27.45625877380371,27.62600326538086,27.074331283569336,27.180421829223633,1824534
91,2003-09-16,27.222858428955078,27.62600326538086,27.11676788330078,27.604785919189453,1793579
92,2003-09-17,27.583566665649414,27.901838302612305,27.54113006591797,27.647220611572266,1138564
93,2003-09-18,27.732093811035156,27.732093811035156,27.265295028686523,27.583566665649414,1685577
94,2003-09-19,27.710874557495117,27.94427490234375,27.54113006591797,27.604785919189453,2095368
95,2003-09-22,27.562349319458008,27.583566665649414,26.904586791992188,27.095550537109375,1702233
96,2003-09-23,27.095550537109375,27.244077682495117,26.628751754760742,26.713623046875,2188562
